ID_Pelanggan,Usia_Pelanggan,Jenis_kelamin,Tanggungan,Pendidikan,Status_Kawin,Kode_Kota,Punya_Kendaraan,Punya_Rumah,Pinjaman,Kontak,Pekerjaan,Penghasilan
708790833,36,F,4,Unknown,Married,NY,no,yes,yes,unknown,Selfemployeed,9535
708793008,50,F,1,Graduate,Married,NY,yes,no,no,cellular,Govt,23521
708794133,51,F,4,Doctorate,Married,NY,yes,yes,yes,cellular,Govt,35416
708796458,48,F,4,High School,Married,CA,no,no,no,telephone,Govt,34232
708797583,45,F,3,Uneducated,Married,TX,yes,yes,no,cellular,Govt,30135
708798483,52,F,2,Uneducated,Married,FL,yes,no,no,unknown,Businessman,29848
708799983,47,F,4,Graduate,Married,NY,yes,no,no,cellular,Selfemployeed,14975
708801108,37,F,2,Graduate,Married,FL,yes,no,no,cellular,Businessman,21709
708804633,49,F,3,Uneducated,Single,TX,no,yes,no,cellular,Govt,33335
708805908,39,M,2,High School,Married,NY,no,no,no,cellular,White-collar,118475
708807483,39,F,2,Unknown,Single,NY,yes,no,no,cellular,Blue-collar,43340
708809283,35,F,3,Unknown,Married,NY,no,yes,no,unknown,Blue-collar,27044
708811233,54,F,2,Graduate,Single,TX,no,yes,no,cellular,Businessman,19789
708812133,56,F,0,Graduate,Married,NY,no,no,no,cellular,White-collar,50549
708813033,44,F,4,High School,Single,NY,no,yes,yes,cellular,Blue-collar,13443
708816408,32,F,1,Unknown,Married,TX,yes,yes,no,unknown,Blue-collar,34492
708817608,48,F,2,Uneducated,Married,NY,no,no,no,cellular,Selfemployeed,53960
708818508,39,F,4,Uneducated,Married,MA,yes,no,no,telephone,Selfemployeed,59846
708820308,49,F,2,Uneducated,Married,NY,yes,no,no,unknown,Selfemployeed,11956
708821733,44,M,5,Unknown,Single,AZ,no,yes,no,cellular,Govt,113100
708822783,50,M,3,High School,Single,TX,yes,yes,no,cellular,Selfemployeed,81981
708823908,47,F,5,Doctorate,Married,FL,no,no,no,cellular,Businessman,55237
708824958,49,F,3,Unknown,Single,FL,no,no,no,unknown,White-collar,55745
708826158,50,M,3,High School,Single,CA,yes,yes,yes,unknown,Govt,115410
708828258,36,F,2,Unknown,Married,FL,no,no,no,cellular,Selfemployeed,11974
708829758,62,F,1,High School,Unknown,CA,no,yes,no,cellular,Retirees,44199
708831858,53,F,4,High School,Married,AK,yes,no,yes,unknown,Govt,18429
708833133,44,F,2,High School,Unknown,TX,no,yes,yes,unknown,Blue-collar,20382
708834483,60,F,1,Uneducated,Married,TX,yes,no,yes,telephone,Businessman,15554
708837858,45,M,2,Unknown,Single,NJ,yes,no,no,cellular,Retirees,61806
708838908,42,F,4,Uneducated,Single,NJ,yes,no,no,telephone,Blue-collar,35361
708841233,40,M,2,Graduate,Single,NY,yes,no,no,cellular,Businessman,111748
708846183,42,F,5,Graduate,Married,CA,yes,yes,no,cellular,White-collar,47375
708848208,29,M,0,Graduate,Married,WA,no,no,no,cellular,Retirees,54203
708849858,45,F,2,Graduate,Single,CA,yes,no,no,cellular,Blue-collar,40306
708856983,47,F,3,Doctorate,Unknown,TX,no,yes,yes,unknown,Selfemployeed,1250
708859158,54,F,3,Doctorate,Married,CA,yes,no,yes,cellular,White-collar,58286
708860358,39,F,3,Uneducated,Single,NY,no,no,no,unknown,Selfemployeed,14975
708862233,35,M,3,Doctorate,Married,TX,no,yes,no,unknown,Blue-collar,94935
708863733,39,F,3,Graduate,Married,FL,no,no,no,unknown,White-collar,144470
708864708,47,F,3,Unknown,Married,TX,yes,yes,no,cellular,Blue-collar,13428
708866133,53,M,4,Graduate,Married,TX,yes,no,no,cellular,Businessman,173245
708867408,62,F,0,Uneducated,Married,NY,no,yes,yes,unknown,Businessman,20717
708868233,48,F,2,Uneducated,Married,CA,no,no,yes,unknown,Selfemployeed,2565
708869283,64,M,0,Graduate,Single,FL,no,yes,no,unknown,Selfemployeed,38381
708870408,41,M,2,Post-Graduate,Married,TX,no,yes,no,cellular,Businessman,55954
708871158,61,F,0,High School,Married,NJ,no,no,no,unknown,Selfemployeed,38205
708873183,36,M,1,Uneducated,Unknown,NY,yes,no,no,cellular,Businessman,214196
708874533,43,F,3,Graduate,Married,CA,no,no,no,cellular,Selfemployeed,1250
708876183,49,F,4,Doctorate,Married,TX,yes,yes,no,cellular,Blue-collar,41046
708877458,51,M,3,Graduate,Married,NY,no,yes,no,cellular,Govt,110092
708878508,51,F,0,Uneducated,Married,TX,no,yes,no,cellular,Selfemployeed,14975
708879483,51,M,3,Graduate,Married,NY,no,yes,no,cellular,Retirees,89752
708880683,52,M,2,Graduate,Married,CA,yes,no,no,unknown,White-collar,138234
708881583,47,M,3,High School,Single,CA,yes,no,no,cellular,White-collar,116501
708884658,47,M,3,Uneducated,Married,CA,no,no,no,cellular,Govt,79857
708885558,55,F,1,Graduate,Married,FL,no,yes,no,telephone,Govt,23755
708886533,40,M,3,Graduate,Unknown,NY,yes,no,no,cellular,Govt,58619
708887433,40,F,3,Uneducated,Unknown,CA,no,no,yes,cellular,Govt,35079
708888633,48,F,4,Graduate,Single,NY,yes,no,no,cellular,Businessman,31826
708890133,40,M,4,High School,Married,GA,no,no,no,cellular,Retirees,73068
708890958,39,F,2,Graduate,Single,TX,yes,no,no,cellular,Retirees,54491
708892833,55,F,3,Graduate,Unknown,NY,no,yes,no,cellular,Selfemployeed,1250
708894183,46,M,3,Graduate,Married,CA,yes,no,no,cellular,White-collar,64783
708895158,40,F,4,Uneducated,Married,NY,yes,yes,no,cellular,Selfemployeed,12604
708897408,42,M,3,High School,Single,FL,yes,no,no,cellular,Blue-collar,75347
708899283,58,M,2,High School,Single,CA,yes,yes,no,telephone,Retirees,85352
708900408,42,F,1,Doctorate,Married,NJ,no,no,no,cellular,Retirees,59307
708902883,60,F,0,Doctorate,Single,TX,no,yes,no,unknown,Govt,36679
708905733,49,M,3,Post-Graduate,Married,CA,no,no,no,cellular,Selfemployeed,105037
708907833,49,M,3,Unknown,Single,CA,no,no,no,cellular,White-collar,108540
708908883,56,M,2,Graduate,Single,CA,no,yes,no,cellular,Businessman,119914
708911508,48,F,1,Graduate,Married,TX,no,yes,yes,cellular,White-collar,37495
708913233,50,F,0,Graduate,Single,NY,yes,yes,no,cellular,Govt,16076
708916083,40,F,3,Uneducated,Married,TX,no,yes,no,cellular,White-collar,28751
708917133,44,M,4,Unknown,Married,FL,yes,no,no,cellular,White-collar,65396
708918558,26,F,0,Unknown,Married,NY,yes,yes,no,cellular,Selfemployeed,34367
708923658,48,M,3,High School,Married,TX,yes,yes,no,cellular,White-collar,63958
708924783,46,F,4,Unknown,Single,NY,no,no,no,cellular,White-collar,47867
708927108,50,F,4,Uneducated,Married,CA,yes,yes,yes,cellular,Selfemployeed,6550
708928008,58,F,3,Graduate,Married,CA,no,yes,no,cellular,Retirees,48210
708928908,48,M,3,Graduate,Unknown,FL,no,yes,no,unknown,White-collar,94220
708931908,65,F,1,Uneducated,Single,NJ,no,no,no,cellular,Selfemployeed,14975
708937608,52,M,4,Uneducated,Married,FL,no,no,no,cellular,Blue-collar,69882
708938508,56,F,1,Graduate,Married,NY,no,no,yes,cellular,Blue-collar,17366
708942408,44,F,1,Uneducated,Married,FL,no,yes,no,cellular,Businessman,237248
708944958,48,M,2,Unknown,Unknown,FL,no,no,no,cellular,Blue-collar,70868
708946008,42,F,3,Unknown,Married,NY,no,yes,yes,unknown,White-collar,27577
708947208,43,F,2,High School,Married,FL,yes,no,no,unknown,Selfemployeed,31006
708948483,46,M,4,High School,Single,TX,yes,yes,no,cellular,White-collar,114524
708949908,37,F,2,Graduate,Married,FL,no,no,yes,cellular,Businessman,21137
708952758,46,M,5,Uneducated,Unknown,TX,yes,yes,no,cellular,Businessman,83512
708953883,59,F,0,Unknown,Married,TX,no,yes,no,cellular,Selfemployeed,2565
708957183,44,F,5,Post-Graduate,Married,CA,yes,no,no,unknown,Selfemployeed,23360
708959583,29,F,0,Post-Graduate,Single,CA,no,yes,no,cellular,Businessman,37173
708960858,50,M,2,Graduate,Single,FL,no,no,no,telephone,Selfemployeed,78272
708963258,37,M,3,High School,Unknown,NY,no,no,no,cellular,Businessman,114990
708964683,50,M,2,Graduate,Married,NY,no,yes,no,unknown,Businessman,172935
708967608,50,F,4,Unknown,Married,NJ,yes,yes,no,cellular,Selfemployeed,5525
708968733,53,M,3,High School,Married,NJ,no,no,no,cellular,White-collar,109128
708969633,47,M,1,Graduate,Married,NJ,no,yes,no,cellular,Retirees,68004
708971583,41,F,5,Post-Graduate,Married,CA,no,no,no,cellular,Retirees,14897
708972783,42,F,3,Graduate,Single,TX,no,no,no,cellular,Retirees,25056
708974283,55,F,2,Graduate,Single,FL,yes,no,no,unknown,Businessman,212974
708976908,45,F,3,Graduate,Married,NY,no,no,no,cellular,White-collar,22074
708980283,52,F,3,Uneducated,Single,TX,no,yes,yes,cellular,Businessman,23048
708982158,47,F,3,Uneducated,Single,NY,yes,no,no,cellular,Businessman,185296
708983658,38,F,2,Graduate,Single,TX,yes,yes,no,unknown,Selfemployeed,5225
708989358,41,M,2,Graduate,Single,TX,no,yes,no,cellular,Selfemployeed,60076
708992733,54,M,1,High School,Married,CA,yes,no,no,cellular,White-collar,77169
708995283,37,M,2,Graduate,Married,TX,no,no,no,cellular,Govt,82470
708996708,49,F,3,High School,Single,NV,yes,yes,no,unknown,Businessman,219327
708997833,30,M,0,Graduate,Married,IA,yes,yes,no,cellular,Retirees,48602
708998583,48,M,3,Uneducated,Single,TX,no,yes,no,cellular,Selfemployeed,51569
709000008,49,F,3,Uneducated,Married,CA,no,no,no,unknown,Govt,21170
709005633,51,F,3,High School,Married,CA,no,no,no,unknown,Blue-collar,21675
709007883,45,M,4,High School,Single,CA,yes,no,no,unknown,White-collar,172725
709008708,43,M,3,Unknown,Unknown,TX,yes,no,no,unknown,Govt,113270
709009833,48,M,1,Unknown,Married,NY,no,no,no,cellular,Selfemployeed,71397
709012083,51,F,3,High School,Single,CA,yes,no,no,unknown,Selfemployeed,20130
709013208,45,F,4,Graduate,Single,FL,yes,yes,no,cellular,Businessman,228930
709014558,43,F,3,Unknown,Single,FL,yes,yes,no,cellular,Govt,59739
709015833,42,M,4,Uneducated,Married,CA,no,no,no,cellular,White-collar,122030
709017258,38,F,3,High School,Married,FL,yes,no,no,cellular,Blue-collar,33205
709019283,46,M,3,Graduate,Single,NY,no,yes,no,cellular,Blue-collar,108579
709022883,50,F,2,Post-Graduate,Married,FL,no,no,no,telephone,Govt,55531
709025583,39,F,2,Unknown,Single,TX,yes,yes,no,cellular,Selfemployeed,6550
709028208,43,F,4,High School,Unknown,NY,no,no,no,cellular,Businessman,36669
709029408,37,F,1,High School,Single,FL,yes,yes,no,cellular,Selfemployeed,14975
709035708,56,F,2,Graduate,Single,TX,no,yes,no,unknown,Govt,16430
709039533,43,F,3,High School,Single,FL,no,yes,no,telephone,Selfemployeed,43162
709040508,43,F,2,Graduate,Married,FL,no,no,no,unknown,Govt,24111
709042908,45,F,3,High School,Married,TX,yes,no,yes,cellular,Selfemployeed,23530
709044183,47,F,3,Uneducated,Single,TX,no,no,no,cellular,Blue-collar,47088
709045683,43,M,4,High School,Married,NY,no,yes,no,cellular,White-collar,45314
709046958,60,M,0,Uneducated,Single,CA,yes,no,no,cellular,White-collar,117796
709051533,43,M,3,Graduate,Married,CA,yes,yes,no,cellular,Selfemployeed,87414
709052883,45,M,4,Graduate,Single,CA,no,no,no,cellular,White-collar,100498
709054083,47,M,3,Graduate,Single,FL,yes,no,no,cellular,White-collar,79546
709056558,36,F,1,High School,Single,CA,yes,no,no,cellular,White-collar,19817
709058808,50,F,2,Graduate,Single,NY,no,no,no,telephone,Selfemployeed,14975
709061658,47,M,2,Uneducated,Married,NY,no,no,no,cellular,Govt,67532
709064208,56,F,1,Uneducated,Married,FL,yes,no,no,cellular,Selfemployeed,23748
709065483,49,M,2,High School,Married,NY,yes,no,no,unknown,Businessman,108221
709066983,43,F,2,Uneducated,Single,NY,yes,yes,no,unknown,Businessman,206846
709068183,47,M,2,High School,Married,NY,yes,yes,yes,cellular,White-collar,74888
709071408,45,M,2,Graduate,Married,FL,no,no,no,cellular,White-collar,86899
709074108,56,F,3,Post-Graduate,Single,NY,no,no,no,cellular,Govt,32487
709075533,38,M,1,Doctorate,Single,IA,yes,yes,no,cellular,White-collar,115365
709077933,41,M,3,Post-Graduate,Married,NJ,yes,no,no,cellular,Govt,63667
709078908,53,M,1,Graduate,Married,TX,yes,yes,yes,cellular,White-collar,85957
709079883,42,F,4,High School,Married,NY,yes,yes,no,cellular,Retirees,31902
709080783,41,M,3,Graduate,Single,NY,no,no,no,cellular,Govt,75402
709081683,54,F,1,High School,Single,FL,no,no,no,cellular,White-collar,53694
709082808,38,M,2,Unknown,Single,NJ,no,no,no,cellular,Businessman,92816
709085358,44,F,4,Uneducated,Single,NY,yes,no,no,unknown,Blue-collar,29488
709086933,46,F,2,Unknown,Single,TX,no,no,no,cellular,White-collar,53739
709087983,54,M,2,Graduate,Married,CA,yes,no,no,cellular,White-collar,90136
709094358,49,M,3,Uneducated,Married,TX,no,yes,no,cellular,Businessman,236628
709096908,40,F,3,Graduate,Single,TX,no,no,no,cellular,Retirees,17285
709098108,52,M,2,Graduate,Married,TX,no,yes,no,cellular,White-collar,76611
709100283,41,F,3,Graduate,Married,NY,no,yes,no,telephone,Blue-collar,32797
709101258,53,F,3,Graduate,Married,NJ,yes,yes,yes,cellular,Govt,23073
709102458,57,F,1,Uneducated,Single,TX,no,no,no,cellular,Blue-collar,30585
709103358,41,F,4,Unknown,Single,TX,yes,yes,no,unknown,Selfemployeed,6550
709104333,29,F,1,High School,Single,FL,yes,no,no,unknown,Retirees,31487
709106358,65,F,1,Unknown,Single,NY,no,no,no,unknown,Selfemployeed,2565
709108533,41,F,3,Post-Graduate,Single,FL,no,yes,no,unknown,Businessman,201510
709110633,48,F,4,Unknown,Married,FL,yes,no,no,cellular,Blue-collar,11997
709112508,29,F,2,Graduate,Married,FL,yes,no,yes,cellular,Businessman,22762
709117533,51,F,1,High School,Single,NY,yes,yes,no,cellular,Selfemployeed,14975
709120008,59,M,0,Unknown,Single,TX,no,yes,no,unknown,Blue-collar,10194
709121283,35,F,2,Unknown,Married,TX,no,yes,no,unknown,Selfemployeed,14975
709122483,56,F,4,Unknown,Married,NY,no,no,no,unknown,White-collar,18306
709123908,46,M,2,Doctorate,Single,NJ,no,no,no,cellular,Govt,82618
709124883,50,M,2,Post-Graduate,Married,TX,no,no,no,cellular,Govt,96537
709126833,44,F,3,Unknown,Single,TX,no,yes,no,cellular,Govt,50852
709127808,42,F,4,Uneducated,Single,NY,no,yes,no,cellular,Govt,38043
709131033,65,M,0,Unknown,Single,CA,no,no,no,cellular,White-collar,48929
709134333,48,M,4,Doctorate,Unknown,CA,yes,yes,yes,cellular,Businessman,73655
709137558,50,M,3,Uneducated,Single,CA,no,no,no,cellular,Govt,74271
709140858,45,M,4,Graduate,Married,CA,no,no,no,cellular,Blue-collar,93790
709141908,54,F,4,Unknown,Single,NY,yes,yes,no,telephone,Businessman,233762
709143183,43,F,3,Uneducated,Single,NY,no,no,no,cellular,Businessman,29424
709145958,36,F,3,Uneducated,Unknown,MI,yes,yes,no,cellular,Selfemployeed,14975
709149408,57,F,3,Uneducated,Single,FL,yes,no,no,cellular,Businessman,25885
709150608,52,F,2,High School,Married,CA,no,no,no,cellular,Businessman,31030
709153008,43,M,3,High School,Single,FL,no,yes,no,cellular,Businessman,74069
709157133,47,F,5,Doctorate,Married,CA,yes,no,no,unknown,Selfemployeed,14975
709158333,48,M,3,Unknown,Single,NY,no,no,no,cellular,Blue-collar,55000
709159308,53,F,2,High School,Married,FL,no,no,no,cellular,Businessman,235821
709161108,46,F,3,Graduate,Married,CA,no,no,no,cellular,Selfemployeed,14975
709163358,50,F,1,Unknown,Single,NY,no,yes,no,unknown,Selfemployeed,14975
709164408,48,F,4,High School,Single,TX,yes,yes,yes,cellular,Selfemployeed,1250
709165533,39,M,3,Uneducated,Married,NY,no,yes,no,cellular,Businessman,57981
709166883,45,F,4,Graduate,Single,FL,yes,no,no,cellular,White-collar,50812
709169133,48,M,3,Uneducated,Single,NY,yes,no,no,cellular,Businessman,47113
709170108,52,F,2,Graduate,Single,CA,yes,no,no,unknown,Selfemployeed,14975
709171308,41,M,2,Graduate,Single,NY,yes,no,yes,unknown,White-collar,126358
709173108,47,F,1,Graduate,Single,FL,no,yes,no,unknown,Selfemployeed,2565
709175208,44,M,2,Post-Graduate,Married,NY,no,no,yes,unknown,White-collar,74162
709176108,52,M,2,Graduate,Unknown,TX,no,yes,no,cellular,White-collar,69680
709178733,45,F,5,Unknown,Single,CA,no,no,no,unknown,Govt,24804
709179708,38,F,2,Doctorate,Single,NY,no,no,no,unknown,Businessman,39397
709183683,44,F,2,Unknown,Married,NY,yes,yes,no,cellular,Govt,19461
709185108,48,F,3,Unknown,Single,TX,no,yes,no,cellular,Govt,16051
709186983,57,F,3,Graduate,Single,NY,no,yes,no,cellular,Selfemployeed,14975
709188108,54,F,3,High School,Married,NY,yes,no,no,cellular,Businessman,146660
709192233,54,F,4,Unknown,Married,CA,yes,no,no,cellular,Selfemployeed,15342
709198158,34,F,0,Graduate,Single,TX,yes,yes,no,cellular,Selfemployeed,14975
709199358,40,F,1,High School,Married,TX,no,no,no,cellular,Selfemployeed,14975
709200633,48,M,5,Graduate,Married,TX,no,no,no,cellular,White-collar,99344
709204158,46,F,4,Uneducated,Married,NJ,no,no,no,cellular,Selfemployeed,25795
709206333,36,F,2,Uneducated,Single,NY,yes,no,yes,cellular,Selfemployeed,14975
709207458,40,F,3,Uneducated,Single,CA,no,yes,no,cellular,Selfemployeed,12150
709208808,47,M,2,High School,Single,TX,no,yes,no,cellular,Govt,56113
709210833,48,M,3,Uneducated,Married,NJ,yes,no,no,cellular,White-collar,151385
709212183,54,F,3,Uneducated,Single,NJ,yes,yes,no,cellular,Selfemployeed,14975
709213458,38,M,0,High School,Single,CA,no,yes,no,cellular,Businessman,108560
709214358,44,F,4,High School,Married,NJ,no,no,no,cellular,Blue-collar,12484
709215708,36,M,4,Uneducated,Married,NY,no,no,no,unknown,Businessman,41222
709216533,46,F,1,Unknown,Unknown,CA,no,yes,yes,cellular,White-collar,35029
709217358,45,F,3,Uneducated,Single,CA,no,no,no,cellular,Selfemployeed,14975
709219533,49,F,3,High School,Married,TX,yes,yes,no,unknown,Blue-collar,12398
709220583,47,F,5,Post-Graduate,Married,TX,no,no,no,cellular,Retirees,24338
709222008,59,F,0,Graduate,Single,FL,no,no,yes,cellular,Businessman,27171
709224033,62,F,0,High School,Married,CA,no,no,no,cellular,Blue-collar,16583
709224858,33,F,2,High School,Single,NV,yes,no,no,cellular,Selfemployeed,14975
709225758,40,M,3,High School,Single,FL,no,yes,yes,cellular,Businessman,112181
709227033,45,F,4,Uneducated,Married,CA,yes,yes,no,cellular,Blue-collar,48097
709229358,57,M,3,Graduate,Married,NY,no,no,no,cellular,Selfemployeed,80158
709230708,49,F,2,Graduate,Married,TX,no,yes,no,cellular,Selfemployeed,14885
709231683,46,M,3,Graduate,Unknown,NY,no,yes,no,cellular,White-collar,81941
709232808,52,F,0,Graduate,Married,NY,yes,yes,no,cellular,Selfemployeed,14975
709235058,56,M,1,Graduate,Married,NJ,no,no,no,cellular,Govt,110205
709236633,31,M,0,Graduate,Married,NJ,yes,no,no,cellular,Selfemployeed,48135
709238358,41,M,4,Graduate,Married,CA,no,no,no,cellular,Businessman,105397
709239483,43,M,3,High School,Married,CA,no,no,no,cellular,Blue-collar,71505
709243533,43,M,2,Post-Graduate,Married,TX,no,no,no,cellular,Retirees,68405
709245783,45,M,5,Uneducated,Married,TX,yes,no,no,cellular,White-collar,67969
709246683,43,F,1,Unknown,Single,WA,no,no,no,cellular,Blue-collar,39299
709247808,33,M,1,Post-Graduate,Married,NJ,yes,no,no,cellular,Businessman,154909
709249083,39,M,3,High School,Single,TX,no,yes,no,unknown,Businessman,116281
709250508,34,M,1,Graduate,Married,NJ,no,no,yes,cellular,Retirees,82748
709253433,38,F,3,Unknown,Single,NJ,no,yes,no,cellular,Blue-collar,27728
709257708,49,F,3,High School,Single,CA,yes,no,no,cellular,Businessman,191977
709259958,49,M,3,Graduate,Single,TX,no,no,no,cellular,Businessman,118266
709261383,42,M,1,Uneducated,Unknown,CA,yes,no,yes,telephone,Govt,88043
709265208,39,M,4,High School,Married,NY,no,no,no,cellular,Govt,61646
709267308,57,F,3,Uneducated,Single,TX,yes,no,no,cellular,Selfemployeed,14975
709269708,49,M,4,Graduate,Married,NY,no,yes,yes,cellular,White-collar,102442
709272333,29,M,1,Unknown,Single,CA,yes,yes,no,cellular,White-collar,69450
709273383,58,F,1,Uneducated,Unknown,FL,yes,no,yes,cellular,Govt,51415
709274583,52,M,3,Uneducated,Single,CA,no,yes,yes,cellular,Selfemployeed,79177
709275558,42,M,3,Doctorate,Single,NY,no,yes,yes,cellular,Selfemployeed,54781
709276908,50,F,1,Graduate,Single,NY,no,yes,no,unknown,White-collar,46944
709278258,39,F,2,High School,Married,FL,yes,yes,no,cellular,Selfemployeed,5525
709279608,53,F,3,Uneducated,Married,CA,yes,no,no,cellular,Blue-collar,42598
709283358,26,F,0,Graduate,Single,NY,no,no,no,telephone,Govt,28166
709284333,60,M,0,Graduate,Unknown,FL,no,no,no,cellular,Selfemployeed,29518
709285683,39,M,1,Unknown,Married,CA,no,no,no,cellular,Selfemployeed,65886
709288383,36,F,1,Graduate,Single,FL,no,yes,no,cellular,Blue-collar,25883
709289358,46,F,2,Graduate,Married,FL,no,yes,no,cellular,Businessman,35606
709296558,44,M,3,Post-Graduate,Married,CA,yes,yes,no,cellular,Retirees,98582
709297608,50,F,1,Doctorate,Married,FL,yes,no,no,unknown,Selfemployeed,14975
709300458,52,F,3,High School,Married,NY,no,no,no,cellular,White-collar,48447
709306983,38,M,3,Graduate,Married,NJ,no,no,no,cellular,Blue-collar,75375
709307808,33,F,2,Graduate,Married,CA,no,yes,no,unknown,Govt,28724
709309308,34,F,2,Graduate,Single,CA,yes,yes,yes,cellular,Selfemployeed,14975
709310433,61,M,0,Graduate,Married,CA,yes,no,no,cellular,Retirees,64573
709311633,48,M,3,Graduate,Married,TX,yes,yes,yes,cellular,Blue-collar,10072
709314408,59,M,1,Graduate,Married,NY,no,no,no,cellular,Govt,66401
